index,magnitude,phase_angle,is_predicted,received_at
533,12405.390625,73.11729800839156,True,2024-01-24 02:02:15.524390
1002,12404.982421875,-171.54219542010787,True,2024-01-24 02:02:27.805296
1005,12404.982421875,-171.54219542010787,True,2024-01-24 02:02:27.813965
1009,12405.390625,-170.10811524159368,True,2024-01-24 02:02:28.201269
1013,12405.390625,-169.422951645193,True,2024-01-24 02:02:28.625717
1017,12405.390625,-168.7099891788704,True,2024-01-24 02:02:29.043502
1021,12405.390625,-168.28520605400897,True,2024-01-24 02:02:29.446565
1023,12405.390625,-167.80833590653702,True,2024-01-24 02:02:29.954950
1026,12405.390625,-167.80833590653702,True,2024-01-24 02:02:29.959124
1030,12405.390625,-166.71165341264307,True,2024-01-24 02:02:30.592758
1041,12405.3896484375,-163.7822125983813,True,2024-01-24 02:02:31.084144
1050,12395.8046875,-162.01692288663483,True,2024-01-24 02:02:31.653292
1057,12391.412109375,-160.5428724410977,True,2024-01-24 02:02:32.108835
1065,12405.140625,-158.45108602664627,True,2024-01-24 02:02:32.441828
1069,12396.2353515625,-157.59202581397707,True,2024-01-24 02:02:32.807280
1076,12396.2353515625,-156.03311709819172,True,2024-01-24 02:02:33.202139
1079,12396.2353515625,-155.37655833403505,True,2024-01-24 02:02:33.803424
1092,12400.564453125,-152.1476000642899,True,2024-01-24 02:02:34.212217
1097,12399.8798828125,-150.96614126241775,True,2024-01-24 02:02:34.701113
1100,12399.8798828125,-150.96614126241775,True,2024-01-24 02:02:34.705552
1116,12392.0087890625,-146.46365324078866,True,2024-01-24 02:02:35.119059
1124,12396.2353515625,-144.6252668445447,True,2024-01-24 02:02:35.545283
1128,12396.2353515625,-143.79843146437966,True,2024-01-24 02:02:36.028647
1134,12396.2353515625,-142.74718338884466,True,2024-01-24 02:02:36.439174
1136,12396.2353515625,-142.74718338884466,True,2024-01-24 02:02:36.440737
1139,12396.2353515625,-142.19367851888515,True,2024-01-24 02:02:36.897125
1141,12389.0625,-141.69545720006775,True,2024-01-24 02:02:37.318636
1148,12396.234375,-139.88847601362752,True,2024-01-24 02:02:37.704771
