index,magnitude,phase_angle,is_predicted,received_at
533,12405.390625,73.1024833280818,True,2024-01-24 01:16:39.280164
1004,12405.3896484375,-171.0224453450266,True,2024-01-24 01:16:52.218265
1014,12405.3896484375,-169.02304406928877,True,2024-01-24 01:16:52.603990
1016,12405.3896484375,-169.02304406928877,True,2024-01-24 01:16:52.604772
1019,12405.390625,-168.2212618229993,True,2024-01-24 01:16:53.014275
1023,12405.390625,-167.42405580345377,True,2024-01-24 01:16:53.371344
1025,12405.390625,-167.42405580345377,True,2024-01-24 01:16:53.400362
1026,12405.390625,-167.42405580345377,True,2024-01-24 01:16:53.400591
1029,12405.390625,-167.42405580345377,True,2024-01-24 01:16:53.400697
1031,12405.390625,-167.42405580345377,True,2024-01-24 01:16:53.400801
1034,12405.390625,-166.37484312429143,True,2024-01-24 01:16:53.859850
1036,12405.390625,-165.62094050408376,True,2024-01-24 01:16:54.311504
1039,12405.390625,-165.62094050408376,True,2024-01-24 01:16:54.316635
1041,12405.390625,-164.8563554680142,True,2024-01-24 01:16:54.774706
1044,12405.390625,-164.8563554680142,True,2024-01-24 01:16:54.778140
1048,12407.4609375,-163.6013901702944,True,2024-01-24 01:16:55.303819
1050,12405.390625,-163.04776235692984,True,2024-01-24 01:16:55.760755
1056,12456.064453125,-161.6002950076424,True,2024-01-24 01:16:56.214671
1060,12396.2353515625,-161.24613603879888,True,2024-01-24 01:16:56.605714
1064,12396.2353515625,-160.5435964411497,True,2024-01-24 01:16:57.060152
1066,12396.2353515625,-160.09214825776854,True,2024-01-24 01:16:57.601577
1070,12396.2353515625,-159.26703408527433,True,2024-01-24 01:16:58.089348
1073,12396.2353515625,-158.82062658150065,True,2024-01-24 01:16:58.611076
1075,12396.2353515625,-158.82062658150065,True,2024-01-24 01:16:58.611499
1079,12396.2353515625,-157.67587321622815,True,2024-01-24 01:16:59.076774
1086,12396.2353515625,-155.96474690459988,True,2024-01-24 01:16:59.589519
1089,12396.2353515625,-155.96474690459988,True,2024-01-24 01:16:59.591318
1091,12396.2353515625,-155.18953409418177,True,2024-01-24 01:17:00.082391
1094,12396.2353515625,-154.7009843232291,True,2024-01-24 01:17:00.646267
1096,12396.2353515625,-154.7009843232291,True,2024-01-24 01:17:00.650735
1098,12396.2353515625,-154.7009843232291,True,2024-01-24 01:17:00.651605
1103,12395.828125,-152.78081324186343,True,2024-01-24 01:17:01.109276
1105,12395.828125,-152.78081324186343,True,2024-01-24 01:17:01.110649
1107,12395.828125,-152.78081324186343,True,2024-01-24 01:17:01.111815
1112,12399.8798828125,-151.12389131148836,True,2024-01-24 01:17:01.710970
1116,12400.564453125,-150.6359289368043,True,2024-01-24 01:17:02.088232
1118,12400.564453125,-150.3228194048726,True,2024-01-24 01:17:02.596868
1121,12400.564453125,-150.3228194048726,True,2024-01-24 01:17:02.597505
1125,12398.0556640625,-149.23951042137355,True,2024-01-24 01:17:02.983599
1129,12400.564453125,-148.2446933687612,True,2024-01-24 01:17:03.346655
1133,12405.390625,-147.56469339537307,True,2024-01-24 01:17:03.775337
1135,12405.3896484375,-147.1010328337559,True,2024-01-24 01:17:04.206611
1138,12405.3896484375,-147.1010328337559,True,2024-01-24 01:17:04.207713
1139,12405.3896484375,-147.1010328337559,True,2024-01-24 01:17:04.208789
1141,12405.3896484375,-147.1010328337559,True,2024-01-24 01:17:04.211593
1144,12405.3896484375,-147.1010328337559,True,2024-01-24 01:17:04.231226
1145,12405.3896484375,-147.1010328337559,True,2024-01-24 01:17:04.237611
1149,12398.056640625,-145.79556511731303,True,2024-01-24 01:17:04.634149
1151,12398.056640625,-145.79556511731303,True,2024-01-24 01:17:04.638201
1152,12398.056640625,-145.79556511731303,True,2024-01-24 01:17:04.639009
1155,12398.056640625,-145.79556511731303,True,2024-01-24 01:17:04.639952
1157,12398.056640625,-145.79556511731303,True,2024-01-24 01:17:04.644636
1158,12398.056640625,-145.79556511731303,True,2024-01-24 01:17:04.668610
1161,12398.056640625,-145.79556511731303,True,2024-01-24 01:17:04.668810
1163,12398.056640625,-145.79556511731303,True,2024-01-24 01:17:04.670348
1164,12398.056640625,-145.79556511731303,True,2024-01-24 01:17:04.671924
1167,12398.056640625,-145.79556511731303,True,2024-01-24 01:17:04.673359
1169,12398.056640625,-145.79556511731303,True,2024-01-24 01:17:04.678153
1170,12398.056640625,-145.79556511731303,True,2024-01-24 01:17:04.679468
1174,12395.3427734375,-142.30670448927052,True,2024-01-24 01:17:05.013242
1181,12396.232421875,-140.12019701140937,True,2024-01-24 01:17:05.309311
1184,12396.2353515625,39.07926543059187,True,2024-01-24 01:17:05.681512
1186,12396.2353515625,39.07926543059187,True,2024-01-24 01:17:05.682674
1190,12396.2353515625,-138.8101940493576,True,2024-01-24 01:17:06.035687
1194,12390.501953125,-137.83466545096135,True,2024-01-24 01:17:06.516686
1197,12390.501953125,-137.83466545096135,True,2024-01-24 01:17:06.517510
1199,12392.8271484375,-137.2770761278782,True,2024-01-24 01:17:06.909453
1202,12392.8271484375,-137.2770761278782,True,2024-01-24 01:17:06.911237
1206,12384.212890625,-136.11362170465821,True,2024-01-24 01:17:07.334185
1208,12391.4189453125,-135.59689057319008,True,2024-01-24 01:17:07.868511
1214,12385.91796875,-134.32979485950435,True,2024-01-24 01:17:08.342371
1221,12391.4189453125,-132.38798573884804,True,2024-01-24 01:17:08.697979
1225,12391.552734375,-131.9871902383517,True,2024-01-24 01:17:09.089976
1227,12391.552734375,-131.9871902383517,True,2024-01-24 01:17:09.092435
1228,12391.552734375,-131.9871902383517,True,2024-01-24 01:17:09.113734
1231,12396.2353515625,-131.24670210967395,True,2024-01-24 01:17:09.578258
1235,12396.2353515625,-130.64645142503488,True,2024-01-24 01:17:10.096453
1237,12399.759765625,-129.9773934146971,True,2024-01-24 01:17:10.526205
1240,12399.759765625,-129.9773934146971,True,2024-01-24 01:17:10.527175
1241,12399.759765625,-129.9773934146971,True,2024-01-24 01:17:10.529971
1243,12399.759765625,-129.9773934146971,True,2024-01-24 01:17:10.530109
1252,12396.2353515625,-126.84161258560924,True,2024-01-24 01:17:10.863986
1256,12395.0673828125,-126.18243102881131,True,2024-01-24 01:17:11.253755
1260,12396.189453125,-125.3853752734275,True,2024-01-24 01:17:11.797324
1264,12398.0615234375,-124.60109197179162,True,2024-01-24 01:17:12.281074
1266,12398.0615234375,-124.14338733513071,True,2024-01-24 01:17:12.704533
1269,12398.0615234375,-123.74815160861876,True,2024-01-24 01:17:13.195561
1271,12398.0615234375,-123.74815160861876,True,2024-01-24 01:17:13.197178
1273,12398.0615234375,-123.74815160861876,True,2024-01-24 01:17:13.198714
1275,12398.0615234375,-123.74815160861876,True,2024-01-24 01:17:13.200736
1277,12398.0615234375,-123.74815160861876,True,2024-01-24 01:17:13.202168
1279,12398.0615234375,-123.74815160861876,True,2024-01-24 01:17:13.203822
1281,12398.0615234375,-123.74815160861876,True,2024-01-24 01:17:13.204962
1285,12405.33984375,-121.46480570870516,True,2024-01-24 01:17:13.628803
