index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-06-06 12:43:47.571491
1,24801.626953125,-44.22088157361573,False,2023-06-06 12:43:47.590302
2,24801.626953125,-44.01461669087051,False,2023-06-06 12:43:47.609640
3,24792.470703125,-43.79116363707896,False,2023-06-06 12:43:47.641354
4,24774.24609375,-43.550252619768855,True,2023-06-06 12:43:48.737315
5,24801.626953125,-43.33279647206857,False,2023-06-06 12:43:47.736361
6,24801.626953125,-43.10361630465797,False,2023-06-06 12:43:47.754635
7,24801.626953125,-42.89162089319911,False,2023-06-06 12:43:47.771800
8,24801.626953125,-42.67389495302662,False,2023-06-06 12:43:47.796996
9,24801.654296875,-42.450435069045895,True,2023-06-06 12:43:48.737373
10,24801.626953125,-42.19261250335084,False,2023-06-06 12:43:47.842697
11,24804.501953125,-41.44783843096889,True,2023-06-06 12:43:48.737638
12,24810.78125,-41.73424533834045,False,2023-06-06 12:43:47.878017
13,24810.78125,-41.50506175583526,False,2023-06-06 12:43:47.898597
14,24801.626953125,-41.29306975947099,False,2023-06-06 12:43:47.917265
15,24783.236328125,-41.098050783194196,True,2023-06-06 12:43:48.737657
16,24801.626953125,-40.84043312317424,False,2023-06-06 12:43:47.954841
17,24801.626953125,-40.622707183001744,False,2023-06-06 12:43:47.974343
18,24801.626953125,-40.40498465792383,False,2023-06-06 12:43:47.993042
19,24801.626953125,-40.18153160413228,False,2023-06-06 12:43:48.012958
20,24801.626953125,-39.96380566395979,False,2023-06-06 12:43:48.038554
21,24801.626953125,-39.734622081454596,False,2023-06-06 12:43:48.055933
22,24801.626953125,-39.511169027663044,False,2023-06-06 12:43:48.074935
23,24801.59765625,-39.293443087490544,True,2023-06-06 12:43:48.737667
24,24801.626953125,-39.06426292007994,False,2023-06-06 12:43:48.110480
25,24801.626953125,-38.823621695242046,False,2023-06-06 12:43:48.135552
26,24801.626953125,-39.06426292007994,False,2023-06-06 12:43:48.152952
27,24804.251953125,-39.78612853798566,True,2023-06-06 12:43:48.737679
28,24801.626953125,-38.611626283783195,False,2023-06-06 12:43:48.190237
29,24801.626953125,-38.393900343610696,False,2023-06-06 12:43:48.222088
30,24801.626953125,-38.18190834724643,False,2023-06-06 12:43:48.239633
31,24792.470703125,-37.96418240707393,False,2023-06-06 12:43:48.258088
32,24792.470703125,-37.740729353282376,False,2023-06-06 12:43:48.277146
33,24792.470703125,-37.51154577077718,False,2023-06-06 12:43:48.301036
34,24792.470703125,-37.31101141674561,False,2023-06-06 12:43:48.326734
35,24792.33984375,-37.13912287609307,True,2023-06-06 12:43:48.737688
36,24792.470703125,-36.88129348020884,False,2023-06-06 12:43:48.370586
37,24792.470703125,-36.66357095513093,False,2023-06-06 12:43:48.391926
38,24792.470703125,-36.474494243432055,False,2023-06-06 12:43:48.409348
39,24792.470703125,-36.23384960349958,False,2023-06-06 12:43:48.427989
40,24792.470703125,-36.02185760713531,False,2023-06-06 12:43:48.448257
41,24792.333984375,-35.83851483924465,True,2023-06-06 12:43:48.737697
42,24792.470703125,-35.603597312931235,False,2023-06-06 12:43:48.494428
43,24783.31640625,-35.38014425913968,False,2023-06-06 12:43:48.518323
44,24783.31640625,-35.17387937639447,False,2023-06-06 12:43:48.536336
45,24783.31640625,-34.944695793889274,False,2023-06-06 12:43:48.562224
46,24783.435546875,-34.69259009652952,True,2023-06-06 12:43:48.738074
47,24783.31640625,-34.51497785735251,False,2023-06-06 12:43:48.610785
48,24785.267578125,-33.88475971773002,True,2023-06-06 12:43:48.738102
49,24783.31640625,-34.07379886338846,False,2023-06-06 12:43:48.658078
50,24783.31640625,-33.85034580959691,False,2023-06-06 12:43:48.677347
51,24783.31640625,-33.621162227091716,False,2023-06-06 12:43:48.694929
52,24792.470703125,-33.403439702013806,False,2023-06-06 12:43:48.713553
53,24783.31640625,-33.185717176935896,False,2023-06-06 12:43:48.734248
54,24783.31640625,-32.962260708049754,False,2023-06-06 12:43:48.778019
55,24783.31640625,-32.744538182971844,False,2023-06-06 12:43:48.813152
56,24783.2890625,-32.532546186607576,True,2023-06-06 12:43:49.882835
57,24783.205078125,-32.32628130386236,True,2023-06-06 12:43:49.882870
58,24783.31640625,-32.062717964169906,False,2023-06-06 12:43:48.881144
59,24783.31640625,-31.833534381664712,False,2023-06-06 12:43:48.901338
60,24783.31640625,-31.621542385300444,False,2023-06-06 12:43:48.923107
61,24783.234375,-31.42673855998251,True,2023-06-06 12:43:49.882890
62,24774.16015625,-31.180363391336392,False,2023-06-06 12:43:48.980222
63,24774.16015625,-30.962640866258482,False,2023-06-06 12:43:48.998154
64,24783.31640625,-30.73345728375329,False,2023-06-06 12:43:49.015535
65,24801.6875,-30.49307560610386,True,2023-06-06 12:43:49.883019
66,24774.16015625,-30.303739347216524,False,2023-06-06 12:43:49.057805
67,24748.646484375,-29.67234641505679,True,2023-06-06 12:43:49.883036
68,24774.16015625,-29.862560353252473,False,2023-06-06 12:43:49.097204
69,24774.16015625,-29.644837828174563,False,2023-06-06 12:43:49.146728
70,24774.16015625,-29.432842416715708,False,2023-06-06 12:43:49.164972
