index,sent_at
0,2023-06-06 12:42:58.208669
1,2023-06-06 12:42:58.235938
2,2023-06-06 12:42:58.253484
3,2023-06-06 12:42:58.291261
4,2023-06-06 12:42:58.309010
5,2023-06-06 12:42:58.326747
6,2023-06-06 12:42:58.346741
7,2023-06-06 12:42:58.364058
8,2023-06-06 12:42:58.385444
9,2023-06-06 12:42:58.403875
10,2023-06-06 12:42:58.424542
11,2023-06-06 12:42:58.441912
12,2023-06-06 12:42:58.461589
13,2023-06-06 12:42:58.488077
14,2023-06-06 12:42:58.505852
15,2023-06-06 12:42:58.525093
16,2023-06-06 12:42:58.545164
17,2023-06-06 12:42:58.564659
18,2023-06-06 12:42:58.591204
19,2023-06-06 12:42:58.615084
20,2023-06-06 12:42:58.632876
21,2023-06-06 12:42:58.731523
22,2023-06-06 12:42:58.757795
23,2023-06-06 12:42:58.777513
24,2023-06-06 12:42:58.796985
25,2023-06-06 12:42:58.816891
26,2023-06-06 12:42:58.834002
27,2023-06-06 12:42:58.851265
28,2023-06-06 12:42:58.883451
29,2023-06-06 12:42:58.916116
30,2023-06-06 12:42:58.938680
31,2023-06-06 12:42:58.968203
32,2023-06-06 12:42:58.988991
33,2023-06-06 12:42:59.018886
34,2023-06-06 12:42:59.042170
35,2023-06-06 12:42:59.070698
36,2023-06-06 12:42:59.088411
37,2023-06-06 12:42:59.112045
38,2023-06-06 12:42:59.166069
39,2023-06-06 12:42:59.183521
40,2023-06-06 12:42:59.203547
41,2023-06-06 12:42:59.224157
42,2023-06-06 12:42:59.242147
43,2023-06-06 12:42:59.259931
44,2023-06-06 12:42:59.292803
45,2023-06-06 12:42:59.310402
46,2023-06-06 12:42:59.328618
47,2023-06-06 12:42:59.349346
48,2023-06-06 12:42:59.422591
49,2023-06-06 12:42:59.439927
50,2023-06-06 12:42:59.461534
51,2023-06-06 12:42:59.481811
52,2023-06-06 12:42:59.578159
53,2023-06-06 12:42:59.597438
54,2023-06-06 12:42:59.628075
55,2023-06-06 12:42:59.645676
56,2023-06-06 12:42:59.668418
57,2023-06-06 12:42:59.688395
58,2023-06-06 12:42:59.705569
59,2023-06-06 12:42:59.723090
60,2023-06-06 12:42:59.740744
61,2023-06-06 12:42:59.758311
62,2023-06-06 12:42:59.775837
63,2023-06-06 12:42:59.795240
64,2023-06-06 12:42:59.815762
65,2023-06-06 12:42:59.833160
66,2023-06-06 12:42:59.851040
67,2023-06-06 12:42:59.880393
68,2023-06-06 12:42:59.897947
69,2023-06-06 12:42:59.915792
70,2023-06-06 12:42:59.933668
71,2023-06-06 12:42:59.955005
72,2023-06-06 12:42:59.972999
73,2023-06-06 12:42:59.993926
74,2023-06-06 12:43:00.022346
75,2023-06-06 12:43:00.040215
76,2023-06-06 12:43:00.061846
77,2023-06-06 12:43:00.079774
