chicagolocaltime,TimeTag,IDCode,ConfigCount,State,Frequency,DFrequency,Magnitude01,Angle01,Magnitude02,Angle02,Magnitude03,Angle03,Magnitude04,Angle04,Magnitude05,Angle05,Magnitude06,Angle06,Magnitude07,Angle07,Magnitude08,Angle08,DIModule01
2014-01-28 18:00:14.400000000,2014-01-28 23:00:14.400000000,4,22,4096,60.037999999999997,0,12780.756920000002,-93.592655834619976,12753.291110000002,26.42481351143357,12744.135840000001,146.47666032519496,129.54608000000002,-122.2118977014046,178.06864000000002,-0.9453803619658584,164.79360000000003,120.20654541844672,0,0,0,0,0
2014-01-28 18:00:14.417000000,2014-01-28 23:00:14.417000000,4,22,4096,60.037999999999997,0,12780.756920000002,-93.363472716567657,12753.291110000002,26.659726207437206,12744.135840000001,146.70584344324729,128.63056,-122.36086672813862,178.52640000000002,-0.63025357464390563,164.33584000000002,120.45864684830428,0,0,0,0,0
2014-01-28 18:00:14.433000000,2014-01-28 23:00:14.433000000,4,22,4096,60.036000000000001,-0.002,12780.756920000002,-93.140019176466623,12753.291110000002,26.877450169586918,12744.135840000001,146.92929698334831,129.08832000000001,-121.98271458335228,178.52640000000002,-0.41252961249419273,165.70912000000001,120.95712013006809,0,0,0,0,0
2014-01-28 18:00:14.450000000,2014-01-28 23:00:14.450000000,4,22,4096,60.036000000000001,0,12780.756920000002,-92.910836058414304,12753.291110000002,27.106633287639248,12744.135840000001,147.15848010140064,128.63056,-121.98271458335228,178.06864000000002,-0.26356058576017871,165.70912000000001,121.27797649534136,0,0,0,0,0
2014-01-28 18:00:14.467000000,2014-01-28 23:00:14.467000000,4,22,4096,60.039000000000001,3.0000000000000001E-3,12780.756920000002,-92.681652940361971,12753.291110000002,27.335816405691578,12744.135840000001,147.38766321945297,129.08832000000001,-121.57018497085808,178.52640000000002,4.5836623610465858E-2,166.62464,121.61602159446855,0,0,0,0,0
2014-01-28 18:00:14.483000000,2014-01-28 23:00:14.483000000,4,22,4096,60.039000000000001,0,12780.756920000002,-92.463928978212252,12753.291110000002,27.5592699457926,12744.135840000001,147.61684633750531,128.63056,-121.59310328266331,178.52640000000002,0.2291831180523293,164.79360000000003,121.39829763231883,0,0,0,0,0
2014-01-28 18:00:14.500000000,2014-01-28 23:00:14.500000000,4,22,4096,60.037999999999997,-0.001,12780.756920000002,-92.234745860159933,12753.291110000002,27.776993907942312,12744.135840000001,147.84029987760633,129.08832000000001,-121.1003595788508,178.52640000000002,0.52712117152035742,164.79360000000003,121.6561286401277,0,0,0,0,0
2014-01-28 18:00:14.517000000,2014-01-28 23:00:14.517000000,4,22,4096,60.036000000000001,-0.002,12780.756920000002,-92.011292320058914,12753.291110000002,28.006177025994642,12744.135840000001,148.05802383975603,129.08832000000001,-121.05452295524034,178.06864000000002,0.57868737308213147,164.79360000000003,121.80509766686171,0,0,0,0,0
2014-01-28 18:00:14.533000000,2014-01-28 23:00:14.533000000,4,22,4096,60.034999999999997,-0.001,12780.756920000002,-91.793568357909194,12753.291110000002,28.229630566095661,12744.135840000001,148.27574780190574,128.63056,-120.80242152538277,178.52640000000002,0.95683951786847488,164.79360000000003,122.12595403213497,0,0,0,0,0
2014-01-28 18:00:14.550000000,2014-01-28 23:00:14.550000000,4,22,4096,60.036000000000001,0.001,12780.756920000002,-91.570114817808175,12753.291110000002,28.447354528245373,12744.135840000001,148.49920134200678,129.08832000000001,-120.58469756323306,178.98416,1.1287268564077217,164.79360000000003,122.42962166355431,0,0,0,0,0
2014-01-28 18:00:14.567000000,2014-01-28 23:00:14.567000000,4,22,4096,60.037999999999997,0.002,12780.756920000002,-91.340931699755842,12753.291110000002,28.676537646297703,12744.135840000001,148.72838446005909,128.63056,-120.34405528927812,178.52640000000002,1.3292620847035099,164.79360000000003,122.68745267136319,0,0,0,0,0
2014-01-28 18:00:14.583000000,2014-01-28 23:00:14.583000000,4,22,4096,60.037999999999997,0,12780.756920000002,-91.111748581703509,12753.291110000002,28.899991186398726,12753.291110000002,148.95756757811142,128.63056,-120.31540739952158,178.52640000000002,1.455312799632291,164.33584000000002,122.66453435955795,0,0,0,0,0
2014-01-28 18:00:14.600000000,2014-01-28 23:00:14.600000000,4,22,4096,60.037999999999997,0,12780.756920000002,-90.894024619553804,12753.291110000002,29.106255992645821,12753.291110000002,149.16956196230984,128.63056,-119.91433694292999,178.98416,1.948056503444799,164.79360000000003,123.02549777049038,0,0,0,0,0
2014-01-28 18:00:14.617000000,2014-01-28 23:00:14.617000000,4,22,4096,60.036999999999999,-0.001,12780.756920000002,-90.670571079452785,12753.291110000002,29.33543911069815,12744.135840000001,149.38728592445955,128.63056,-119.86277074136822,178.98416,2.0798367963248885,164.33584000000002,122.99684988073383,0,0,0,0,0
2014-01-28 18:00:14.633000000,2014-01-28 23:00:14.633000000,4,22,4096,60.034999999999997,-0.002,12780.756920000002,-90.464306273205679,12753.291110000002,29.56462222875048,12744.135840000001,149.60500988660925,129.08832000000001,-119.35283830370179,178.98416,2.3090199143772177,164.79360000000003,123.45521611683849,0,0,0,0,0
2014-01-28 18:00:14.650000000,2014-01-28 23:00:14.650000000,4,22,4096,60.036000000000001,0.001,12780.756920000002,-90.223663999250732,12753.291110000002,29.799534924754116,12744.135840000001,149.84565216056421,128.17280000000002,-119.44451155092273,178.52640000000002,2.3147494923285259,164.79360000000003,123.55834851996204,0,0,0,0,0
2014-01-28 18:00:14.667000000,2014-01-28 23:00:14.667000000,4,22,4096,60.039000000000001,3.0000000000000001E-3,12780.756920000002,-90.000210459149713,12753.291110000002,30.005799731001215,12753.291110000002,150.06910570066523,128.63056,-118.98041573686676,178.52640000000002,2.6986312150661775,165.25136000000001,123.97660771040754,0,0,0,0,0
2014-01-28 18:00:14.683000000,2014-01-28 23:00:14.683000000,4,22,4096,60.037999999999997,-0.001,12780.756920000002,-89.782486497000008,12753.291110000002,30.229253271102234,12753.291110000002,150.27537050691231,129.08832000000001,-118.83144671013274,178.98416,2.8991664433619655,165.25136000000001,124.10838800328763,0,0,0,0,0
2014-01-28 18:00:14.700000000,2014-01-28 23:00:14.700000000,4,22,4096,60.036000000000001,-0.002,12789.912190000001,-89.570492112801603,12753.291110000002,30.446977233251946,12753.291110000002,150.49882404701336,128.63056,-118.56215654642125,178.52640000000002,3.1168904055116786,164.79360000000003,124.20579082845987,0,0,0,0,0
2014-01-28 18:00:14.717000000,2014-01-28 23:00:14.717000000,4,22,4096,60.036000000000001,0,12789.912190000001,-89.341308994749269,12753.291110000002,30.676160351304276,12753.291110000002,150.72800716506566,128.63056,-118.3845396299307,178.06864000000002,3.2544002763430759,164.79360000000003,124.5094584598792,0,0,0,0,0
2014-01-28 18:00:14.733000000,2014-01-28 23:00:14.733000000,4,22,4096,60.037999999999997,0.002,12789.912190000001,-89.112125876696936,12753.291110000002,30.916802625259223,12753.291110000002,150.957190283118,128.63056,-118.17254524573229,178.06864000000002,3.5752566416163369,165.25136000000001,124.95636554008125,0,0,0,0,0
2014-01-28 18:00:14.750000000,2014-01-28 23:00:14.750000000,4,22,4096,60.039000000000001,0.001,12789.912190000001,-88.882942758644617,12753.291110000002,31.134526587408935,12753.291110000002,151.18637340117033,128.63056,-118.09233115441398,178.06864000000002,3.6783890447398853,166.16688000000002,125.23711485969535,0,0,0,0,0
2014-01-28 18:00:14.767000000,2014-01-28 23:00:14.767000000,4,22,4096,60.037999999999997,-0.001,12789.912190000001,-88.653759640592284,12753.291110000002,31.369439283412575,12753.291110000002,151.41555651922266,129.08832000000001,-117.58239871674755,178.06864000000002,4.0164341438670714,165.25136000000001,125.39754304233198,0,0,0,0,0
2014-01-28 18:00:14.783000000,2014-01-28 23:00:14.783000000,4,22,4096,60.036999999999999,-0.001,12789.912190000001,-88.430306100491265,12753.291110000002,31.57570408965967,12753.291110000002,151.63901005932368,129.08832000000001,-117.54229167108839,178.06864000000002,4.0851890792827694,164.79360000000003,125.35743599667282,0,0,0,0,0
2014-01-28 18:00:14.800000000,2014-01-28 23:00:14.800000000,4,22,4096,60.036999999999999,0,12789.912190000001,-88.212582138341546,12753.291110000002,31.799157629760689,12753.291110000002,151.84527486557079,129.08832000000001,-117.10111416883765,178.52640000000002,4.5893919389978945,164.79360000000003,125.73558814145916,0,0,0,0,0
2014-01-28 18:00:14.817000000,2014-01-28 23:00:14.817000000,4,22,4096,60.036999999999999,0,12789.912190000001,-88.00058775414314,12753.291110000002,32.028340747813019,12753.291110000002,152.08018756157441,130.91936000000001,-116.61410004297646,178.52640000000002,4.6352285626083605,164.79360000000003,125.83872054458271,0,0,0,0,0
2014-01-28 18:00:14.833000000,2014-01-28 23:00:14.833000000,4,22,4096,60.036999999999999,0,12789.912190000001,-87.771404636090821,12753.291110000002,32.257523865865352,12753.291110000002,152.29791152372414,129.08832000000001,-116.76306906971047,178.06864000000002,4.7670088554884495,164.79360000000003,126.2455205791256,0,0,0,0,0
2014-01-28 18:00:14.850000000,2014-01-28 23:00:14.850000000,4,22,4096,60.036999999999999,0,12780.756920000002,-87.553680673941102,12753.291110000002,32.469518250063757,12753.291110000002,152.51563548587384,130.00384,-116.14427465096918,178.06864000000002,4.9045187263198473,166.62464,126.66950934752241,0,0,0,0,0
2014-01-28 18:00:14.867000000,2014-01-28 23:00:14.867000000,4,22,4096,60.036999999999999,0,12780.756920000002,-87.324497555888769,12753.291110000002,32.687242212213469,12753.291110000002,152.73908902597486,129.08832000000001,-116.33335072336236,178.06864000000002,5.288400449057499,164.79360000000003,126.61794314596064,0,0,0,0,0
2014-01-28 18:00:14.883000000,2014-01-28 23:00:14.883000000,4,22,4096,60.037999999999997,0.001,12789.912190000001,-87.10104401578775,12753.291110000002,32.904966174363182,12753.291110000002,152.95681298812457,128.63056,-116.15573380687179,178.52640000000002,5.6092568143307595,164.79360000000003,126.8070192183538,0,0,0,0,0
2014-01-28 18:00:14.900000000,2014-01-28 23:00:14.900000000,4,22,4096,60.036000000000001,-0.002,12789.912190000001,-86.883320053638045,12753.291110000002,33.128419714464201,12753.291110000002,153.18026652822559,128.63056,-115.91509153291685,178.52640000000002,5.798332886723931,164.79360000000003,127.04766149230875,0,0,0,0,0
2014-01-28 18:00:14.917000000,2014-01-28 23:00:14.917000000,4,22,4096,60.034999999999997,-0.001,12789.912190000001,-86.671325669439639,12753.291110000002,33.357602832516527,12753.291110000002,153.39799049037532,128.63056,-115.79477039593938,178.06864000000002,5.8900061339448628,164.79360000000003,127.1565234733836,0,0,0,0,0
2014-01-28 18:00:14.933000000,2014-01-28 23:00:14.933000000,4,22,4096,60.036999999999999,0.002,12780.756920000002,-86.45360170728992,12753.291110000002,33.569597216714932,12744.135840000001,153.61571445252503,128.17280000000002,-115.47391403066612,178.06864000000002,6.1592962976563497,164.33584000000002,127.50602772841341,0,0,0,0,0
2014-01-28 18:00:14.950000000,2014-01-28 23:00:14.950000000,4,22,4096,60.037999999999997,0.001,12780.756920000002,-86.224418589237587,12753.291110000002,33.798780334767265,12744.135840000001,153.83916799262605,128.17280000000002,-115.30202669212687,178.06864000000002,6.3254540582442891,165.70912000000001,127.89563902910237,0,0,0,0,0
2014-01-28 18:00:14.967000000,2014-01-28 23:00:14.967000000,4,22,4096,60.037999999999997,0,12780.756920000002,-86.000965049136568,12753.291110000002,34.016504296916978,12753.291110000002,154.06835111067838,129.08832000000001,-114.93533370324315,178.06864000000002,6.54890759834531,165.25136000000001,127.98731227632329,0,0,0,0,0
2014-01-28 18:00:14.983000000,2014-01-28 23:00:14.983000000,4,22,4096,60.036999999999999,-0.001,12780.756920000002,-85.760322775181621,12753.291110000002,34.245687414969304,12753.291110000002,154.29753422873071,130.4616,-114.10454490030345,178.06864000000002,6.8583048077159541,164.79360000000003,128.01023058812854,0,0,0,0,0
2014-01-28 18:00:15.017000000,2014-01-28 23:00:15.017000000,4,22,4096,60.005000000000003,-1.7000000000000001E-2,12789.912190000001,-85.651460794106768,12753.291110000002,34.377467707849398,12753.291110000002,154.41785536570816,128.63056,-114.58009987026203,178.52640000000002,7.1161358155248244,164.79360000000003,128.1993066605217,0,0,0,0,0
