index,magnitude,phase_angle,is_predicted,received_at
58,12433.7822265625,-33.104666737149934,True,2023-10-23 22:26:10.400224
63,12434.8701171875,-32.37781849624469,True,2023-10-23 22:26:10.442621
69,12442.0107421875,-31.26130454809563,True,2023-10-23 22:26:10.480270
151,12414.5458984375,-13.799224133020815,True,2023-10-23 22:26:12.334445
303,12432.85546875,19.583902586401372,True,2023-10-23 22:26:15.553988
324,12423.7001953125,24.095076901107422,True,2023-10-23 22:26:15.604036
391,12415.5341796875,38.94723445884094,True,2023-10-23 22:26:17.433608
461,12399.2900390625,54.80121684327525,True,2023-10-23 22:26:18.931808
541,12405.3896484375,73.24045314931605,True,2023-10-23 22:26:20.651958
544,12405.3896484375,73.45559727798229,True,2023-10-23 22:26:20.701572
651,12387.080078125,97.99580443748862,True,2023-10-23 22:26:23.213888
708,12387.080078125,110.97877144582142,True,2023-10-23 22:26:24.362007
721,12387.080078125,114.0913432921096,True,2023-10-23 22:26:24.427868
737,12377.923828125,117.72123366613452,True,2023-10-23 22:26:24.483164
843,12353.16015625,143.2185893849806,True,2023-10-23 22:26:27.196707
1094,12402.1220703125,-151.23947177262332,True,2023-10-23 22:26:32.528957
1199,12401.6865234375,-123.6201811843294,True,2023-10-23 22:26:34.700078
1285,12414.541015625,-100.71264195345542,True,2023-10-23 22:26:36.544906
1295,12414.5458984375,-98.24056426639602,True,2023-10-23 22:26:36.593834
1632,12438.3037109375,-7.381509233211487,True,2023-10-23 22:26:43.767560
1729,12423.701171875,16.771806129627695,True,2023-10-23 22:26:45.844984
1732,12423.701171875,17.03108181806867,True,2023-10-23 22:26:45.888342
1751,12408.1640625,21.748930826870136,True,2023-10-23 22:26:45.929189
1848,12387.0380859375,46.866026008959494,True,2023-10-23 22:26:48.257973
1901,12380.0859375,61.05379057555836,True,2023-10-23 22:26:49.386324
2114,12357.6826171875,118.51453281747483,True,2023-10-23 22:26:53.834028
2403,12442.0107421875,-162.06033556899942,True,2023-10-23 22:27:00.327457
2437,12423.6669921875,-152.5378087715727,True,2023-10-23 22:27:00.363774
2448,12411.08203125,-149.72367521087907,True,2023-10-23 22:27:00.397132
2463,12391.654296875,-146.0385832479821,True,2023-10-23 22:27:01.589657
2465,12391.654296875,-146.0385832479821,True,2023-10-23 22:27:01.590597
2666,12405.3896484375,-89.9982403156723,True,2023-10-23 22:27:05.772220
2853,12442.01171875,-37.30979222797876,True,2023-10-23 22:27:09.889855
2963,12432.85546875,-6.187053435122473,True,2023-10-23 22:27:12.191349
2982,12436.0791015625,-1.487811142280592,True,2023-10-23 22:27:12.238615
2985,12436.0791015625,-1.487811142280592,True,2023-10-23 22:27:12.239308
3188,12443.3076171875,54.03232878802857,True,2023-10-23 22:27:16.958173
3305,12460.3193359375,86.68047592633862,True,2023-10-23 22:27:19.384884
3315,12460.322265625,89.1067708553914,True,2023-10-23 22:27:19.425477
3382,12450.7822265625,106.6033181125654,True,2023-10-23 22:27:21.030013
3392,12459.876953125,109.49601250909252,True,2023-10-23 22:27:21.067916
3565,12460.3212890625,157.68166521664432,True,2023-10-23 22:27:24.882476
3698,12469.4765625,-163.86804075549168,True,2023-10-23 22:27:27.633805
3996,12452.4609375,-73.70917488110818,True,2023-10-23 22:27:33.793946
3999,12457.1826171875,-73.35549402550659,True,2023-10-23 22:27:33.832189
4019,12460.5595703125,-66.82642740543218,True,2023-10-23 22:27:33.866758
4272,12469.4765625,14.921079289100822,True,2023-10-23 22:27:39.557154
4275,12469.4765625,14.732634369900172,True,2023-10-23 22:27:39.598595
4387,12487.7880859375,49.029129843629605,True,2023-10-23 22:27:42.072920
4463,12496.9423828125,73.39946678338313,True,2023-10-23 22:27:43.669967
4596,12491.0029296875,115.05609385199556,True,2023-10-23 22:27:46.444319
4684,12460.2333984375,142.95557246042173,True,2023-10-23 22:27:48.311329
4715,12465.134765625,152.72950486081828,True,2023-10-23 22:27:48.348357
4740,12467.703125,160.45330134032216,True,2023-10-23 22:27:49.437771
4858,12469.4765625,-162.19307346532946,True,2023-10-23 22:27:52.038421
4889,12452.564453125,-152.9974258612012,True,2023-10-23 22:27:52.082267
4983,12451.166015625,-122.49175197117326,True,2023-10-23 22:27:54.660001
5056,12460.322265625,-98.27429174051754,True,2023-10-23 22:27:56.211445
