chicagolocaltime,TimeTag,IDCode,ConfigCount,State,Frequency,DFrequency,Magnitude01,Angle01,Magnitude02,Angle02,Magnitude03,Angle03,Magnitude04,Angle04,Magnitude05,Angle05,Magnitude06,Angle06,Magnitude07,Angle07,Magnitude08,Angle08,Magnitude09,Angle09,Magnitude10,Angle10,Magnitude11,Angle11,Magnitude12,Angle12,Magnitude13,Angle13,Magnitude14,Angle14,Magnitude15,Angle15,Magnitude16,Angle16,DIModule01
2014-01-28 18:00:18.700000000,2014-01-28 23:00:18.700000000,12,22,4096,60.037999999999997,-3.0000000000000001E-3,253234.76820000002,52.087593155343143,260366.72353000002,-67.460050798703136,255486.96462000001,173.8468541985944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.717000000,2014-01-28 23:00:18.717000000,12,22,4096,60.036999999999999,-0.001,253253.07874000003,52.316776273395469,260357.56826000003,-67.230867680650803,255450.34354000003,174.08749647254933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.733000000,2014-01-28 23:00:18.733000000,12,22,4096,60.037999999999997,0.001,253262.23401000001,52.534500235545181,260330.10245000003,-67.00168456259847,255450.34354000003,174.30522043469904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.750000000,2014-01-28 23:00:18.750000000,12,22,4096,60.037999999999997,0,253207.30239000003,52.769412931548821,260284.32610000003,-66.772501444546137,255450.34354000003,174.54013313070269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.767000000,2014-01-28 23:00:18.767000000,12,22,4096,60.039000000000001,0.001,253152.37077000001,52.998596049601154,260302.63664000001,-66.543318326493818,255486.96462000001,174.75785709285239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.783000000,2014-01-28 23:00:18.783000000,12,22,4096,60.039999999999999,0.001,253207.30239000003,53.22777916765348,260339.25772000002,-66.314135208441485,255496.11989000003,174.98704021090472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.800000000,2014-01-28 23:00:18.800000000,12,22,4096,60.039999999999999,0,253216.45766000001,53.468421441608427,260366.72353000002,-66.084952090389152,255450.34354000003,175.22768248485968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.817000000,2014-01-28 23:00:18.817000000,12,22,4096,60.037999999999997,-0.002,253225.61293000003,53.697604559660753,260311.79191000003,-65.861498550288132,255395.41192000001,175.45686560291202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.833000000,2014-01-28 23:00:18.833000000,12,22,4096,60.034999999999997,-3.0000000000000001E-3,253198.14712000001,53.915328521810466,260256.86029000001,-65.643774588138427,255395.41192000001,175.68031914301304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.850000000,2014-01-28 23:00:18.850000000,12,22,4096,60.036000000000001,0.001,253152.37077000001,54.127322906008871,260247.70502000002,-65.420321048037394,255441.18827000001,175.89804310516274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.867000000,2014-01-28 23:00:18.867000000,12,22,4096,60.037999999999997,0.002,253115.74969000003,54.356506024061204,260247.70502000002,-65.185408352033761,255441.18827000001,176.11576706731245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.883000000,2014-01-28 23:00:18.883000000,12,22,4096,60.039000000000001,0.001,253097.43915000002,54.58568914211353,260256.86029000001,-64.961954811932742,255386.25665000002,176.33922060741347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.900000000,2014-01-28 23:00:18.900000000,12,22,4096,60.036000000000001,-3.0000000000000001E-3,253106.59442000001,54.809142682214549,260284.32610000003,-64.755690005685651,255349.63557000001,176.5684037254658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.917000000,2014-01-28 23:00:18.917000000,12,22,4096,60.036999999999999,0.001,253143.21550000002,55.038325800266882,260247.70502000002,-64.532236465584617,255358.79084000003,176.79758684351813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.933000000,2014-01-28 23:00:18.933000000,12,22,4096,60.034999999999997,-0.002,253134.06023000003,55.256049762416595,260183.61813000002,-64.303053347532298,255367.94611000002,177.02676996157047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.950000000,2014-01-28 23:00:18.950000000,12,22,4096,60.036999999999999,0.002,253060.81807000001,55.485232880468921,260201.92867000002,-64.062411073577351,255386.25665000002,177.25022350167148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.967000000,2014-01-28 23:00:18.967000000,12,22,4096,60.040999999999997,4.0000000000000001E-3,253060.81807000001,55.725875154423868,260201.92867000002,-63.833227955525018,255377.10138000001,177.47940661972382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:18.983000000,2014-01-28 23:00:18.983000000,12,22,4096,60.039000000000001,-0.002,253051.66280000002,55.955058272476201,260220.23921000003,-63.604044837472692,255367.94611000002,177.70858973777615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19,2014-01-28 23:00:19,12,22,4096,60.036999999999999,-0.002,253060.81807000001,56.195700546431148,260247.70502000002,-63.363402563517745,255358.79084000003,177.94923201173108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.017000000,2014-01-28 23:00:19.017000000,12,22,4096,60.015000000000001,-2.1999999999999999E-2,253106.59442000001,56.230078014138996,260192.77340000003,-63.334754673761203,255303.85922000001,177.98933905739025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.033000000,2014-01-28 23:00:19.033000000,12,22,4096,60.024000000000001,9.0000000000000011E-3,253088.28388000003,56.459261132191322,260146.99705000003,-63.10557155570887,255322.16976000002,178.21852217544259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.050000000,2014-01-28 23:00:19.050000000,12,22,4096,60.043999999999997,0.02,253042.50753000003,56.676985094341035,260183.61813000002,-62.86492928175393,255358.79084000003,178.44770529349489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.067000000,2014-01-28 23:00:19.067000000,12,22,4096,60.037999999999997,-6.0000000000000001E-3,253005.88645000002,56.906168212393368,260183.61813000002,-62.641475741652904,255358.79084000003,178.65969967769331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.083000000,2014-01-28 23:00:19.083000000,12,22,4096,60.039000000000001,0.001,253015.04172000001,57.135351330445694,260192.77340000003,-62.423751779503192,255313.01449000003,178.88888279574564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.100000000,2014-01-28 23:00:19.100000000,12,22,4096,60.036999999999999,-0.002,253015.04172000001,57.358804870546713,260174.46286000003,-62.200298239402173,255276.39341000002,179.10660675789535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.117000000,2014-01-28 23:00:19.117000000,12,22,4096,60.036999999999999,0,253033.35226000001,57.576528832696432,260128.68651000003,-61.982574277252461,255267.23814000003,179.33578987594768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.133000000,2014-01-28 23:00:19.133000000,12,22,4096,60.036999999999999,0,252996.73118000003,57.799982372797452,260092.06543000002,-61.764850315102748,255276.39341000002,179.56497299400002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.150000000,2014-01-28 23:00:19.150000000,12,22,4096,60.037999999999997,0.001,252932.64429000003,58.017706334947164,260092.06543000002,-61.535667197050415,255276.39341000002,179.77696737819841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.167000000,2014-01-28 23:00:19.167000000,12,22,4096,60.039000000000001,0.001,252932.64429000003,58.24688945299949,260119.53124000001,-61.300754501046782,255294.70395000002,-179.99469134034811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.183000000,2014-01-28 23:00:19.183000000,12,22,4096,60.039000000000001,0,252932.64429000003,58.476072571051823,260156.15232000002,-61.071571382994449,255276.39341000002,-179.76550822229581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.200000000,2014-01-28 23:00:19.200000000,12,22,4096,60.036999999999999,-0.002,252987.57591000001,58.705255689104149,260146.99705000003,-60.853847420844737,255258.08287000001,-179.52486594834085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.217000000,2014-01-28 23:00:19.217000000,12,22,4096,60.036999999999999,0,252987.57591000001,58.934438807156482,260101.22070000003,-60.624664302792411,255239.77233000001,-179.30141240823983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28 18:00:19.233000000,2014-01-28 23:00:19.233000000,12,22,4096,60.036999999999999,0,252950.95483000003,59.157892347257501,260073.75489000001,-60.401210762691385,255267.23814000003,-179.07222929018749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
