chicagolocaltime,TimeTag,IDCode,ConfigCount,State,Frequency,DFrequency,Magnitude01,Angle01,Magnitude02,Angle02,Magnitude03,Angle03,Magnitude04,Angle04,Magnitude05,Angle05,Magnitude06,Angle06,Magnitude07,Angle07,Magnitude08,Angle08,DIModule01
2014-01-28 18:00:23.983000000,2014-01-28 23:00:23.983000000,4,22,4096,60.034999999999997,-0.002,12762.446380000001,36.044774891680092,12725.8253,156.08516254953886,12716.670030000001,-83.881021207152529,113.98224,5.8957357118961715,176.69536000000002,128.82956023516562,157.46944000000002,-111.12516436562316,0,0,0,0,0
2014-01-28 18:00:24.017000000,2014-01-28 23:00:24.017000000,4,22,4096,60.015000000000001,0.016,12762.446380000001,36.159366450706258,12716.670030000001,156.18829495266243,12707.514760000002,-83.772159226077662,114.44000000000001,6.0676230504354187,176.69536000000002,128.99571799575355,157.46944000000002,-110.96473618298654,0,0,0,0,0
2014-01-28 18:00:24.033000000,2014-01-28 23:00:24.033000000,4,22,4096,60.045999999999999,0.031,12762.446380000001,36.377090412855971,12716.670030000001,156.41747807071474,12707.514760000002,-83.554435263927957,113.98224,6.2280512330720486,176.69536000000002,129.14468702248757,157.46944000000002,-110.79284884444729,0,0,0,0,0
2014-01-28 18:00:24.050000000,2014-01-28 23:00:24.050000000,4,22,4096,60.033000000000001,-1.3000000000000001E-2,12762.446380000001,36.606273530908297,12716.670030000001,156.62947245491316,12707.514760000002,-83.330981723826937,114.44000000000001,6.6176625337610089,176.69536000000002,129.55721663498176,157.01168000000001,-110.56366572639496,0,0,0,0,0
2014-01-28 18:00:24.067000000,2014-01-28 23:00:24.067000000,4,22,4096,60.036999999999999,4.0000000000000001E-3,12762.446380000001,36.83545664896063,12716.670030000001,156.87011472886809,12707.514760000002,-83.101798605774604,114.44000000000001,6.6692287353227826,177.15312,129.71764481761838,157.01168000000001,-110.34021218629394,0,0,0,0,0
2014-01-28 18:00:24.083000000,2014-01-28 23:00:24.083000000,4,22,4096,60.033999999999999,-3.0000000000000001E-3,12753.291110000002,37.047451033159035,12716.670030000001,157.08783869101782,12707.514760000002,-82.872615487722271,113.98224,6.8869526974724957,176.69536000000002,130.01558287108642,156.55392000000001,-110.12248822414423,0,0,0,0,0
2014-01-28 18:00:24.100000000,2014-01-28 23:00:24.100000000,4,22,4096,60.037999999999997,4.0000000000000001E-3,12753.291110000002,37.276634151211361,12716.670030000001,157.30556265316753,12707.514760000002,-82.654891525572566,113.98224,7.104676659622208,177.15312,130.19892936552827,158.38496000000001,-109.45212760384116,0,0,0,0,0
2014-01-28 18:00:24.117000000,2014-01-28 23:00:24.117000000,4,22,4096,60.039000000000001,0.001,12753.291110000002,37.494358113361073,12716.670030000001,157.52901619326855,12707.514760000002,-82.431437985471547,113.98224,7.3166710438206133,176.69536000000002,130.38800543792144,157.01168000000001,-109.6125557864778,0,0,0,0,0
2014-01-28 18:00:24.133000000,2014-01-28 23:00:24.133000000,4,22,4096,60.037999999999997,-0.001,12753.291110000002,37.717811653462093,12716.670030000001,157.75819931132088,12707.514760000002,-82.202254867419214,113.98224,7.6489865649964903,176.69536000000002,130.57708151031463,156.55392000000001,-109.32034731096108,0,0,0,0,0
2014-01-28 18:00:24.150000000,2014-01-28 23:00:24.150000000,4,22,4096,60.036999999999999,-0.001,12753.291110000002,37.946994771514426,12707.514760000002,157.97592327347058,12707.514760000002,-81.990260483220808,113.98224,7.7693077019739629,176.23760000000001,130.75469842680516,157.01168000000001,-109.05105714724959,0,0,0,0,0
2014-01-28 18:00:24.167000000,2014-01-28 23:00:24.167000000,4,22,4096,60.036999999999999,0,12753.291110000002,38.176177889566752,12707.514760000002,158.1993768135716,12698.359490000001,-81.761077365168475,113.98224,8.0672457554419914,176.69536000000002,131.07555479207844,156.55392000000001,-108.8505219189538,0,0,0,0,0
2014-01-28 18:00:24.183000000,2014-01-28 23:00:24.183000000,4,22,4096,60.034999999999997,-0.002,12753.291110000002,38.388172273765157,12707.514760000002,158.42855993162394,12698.359490000001,-81.531894247116156,113.98224,8.2792401396403967,177.15312,131.39641115735171,156.55392000000001,-108.72447120402502,0,0,0,0,0
