index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-06-14 11:46:29.823932
1,24801.626953125,-44.22088157361573,False,2023-06-14 11:46:29.841028
2,24801.626953125,-44.01461669087051,False,2023-06-14 11:46:29.859254
3,24792.470703125,-43.79116363707896,False,2023-06-14 11:46:29.877189
4,24801.626953125,-43.561980054573766,False,2023-06-14 11:46:29.894467
5,24801.626953125,-43.33279647206857,False,2023-06-14 11:46:29.911715
6,24801.626953125,-43.10361630465797,False,2023-06-14 11:46:29.929535
7,24801.626953125,-42.89162089319911,False,2023-06-14 11:46:29.947352
8,24801.626953125,-42.67389495302662,False,2023-06-14 11:46:29.964443
9,24865.755859375,-89.26145414952468,True,2023-06-14 11:46:30.824465
10,24801.626953125,-42.19261250335084,False,2023-06-14 11:46:29.999427
11,24801.626953125,-41.963428920845644,False,2023-06-14 11:46:30.016590
12,24810.78125,-41.73424533834045,False,2023-06-14 11:46:30.035004
13,24810.78125,-41.50506175583526,False,2023-06-14 11:46:30.052374
14,24801.626953125,-41.29306975947099,False,2023-06-14 11:46:30.073167
15,24801.626953125,-41.063886176965795,False,2023-06-14 11:46:30.089319
16,24801.626953125,-40.84043312317424,False,2023-06-14 11:46:30.106964
17,24801.626953125,-40.622707183001744,False,2023-06-14 11:46:30.124523
18,24801.626953125,-40.40498465792383,False,2023-06-14 11:46:30.142211
19,24801.626953125,-40.18153160413228,False,2023-06-14 11:46:30.159296
20,24801.626953125,-39.96380566395979,False,2023-06-14 11:46:30.176740
21,24801.626953125,-39.734622081454596,False,2023-06-14 11:46:30.194469
22,24801.626953125,-39.511169027663044,False,2023-06-14 11:46:30.211680
23,24801.626953125,-39.28198544515785,False,2023-06-14 11:46:30.229820
24,24801.626953125,-39.06426292007994,False,2023-06-14 11:46:30.247829
25,24801.626953125,-38.823621695242046,False,2023-06-14 11:46:30.265823
26,24801.626953125,-39.06426292007994,False,2023-06-14 11:46:30.283062
27,24801.626953125,-38.83507933757475,False,2023-06-14 11:46:30.300433
28,24865.755859375,-89.26145414952468,True,2023-06-14 11:46:30.824547
29,24801.626953125,-38.393900343610696,False,2023-06-14 11:46:30.335797
30,24801.626953125,-38.18190834724643,False,2023-06-14 11:46:30.353219
31,24792.470703125,-37.96418240707393,False,2023-06-14 11:46:30.370793
32,24792.470703125,-37.740729353282376,False,2023-06-14 11:46:30.388253
