index,magnitude,phase_angle,is_predicted,received_at
94,12442.01171875,-25.47144027358774,True,2023-09-25 17:32:59.873801
180,12423.701171875,-6.788974954787248,True,2023-09-25 17:33:01.675362
433,12400.8310546875,49.656298303787686,True,2023-09-25 17:33:06.906849
536,12405.3896484375,73.10186178086732,True,2023-09-25 17:33:09.017906
615,12414.544921875,91.3434050915713,True,2023-09-25 17:33:10.662842
639,12391.4111328125,96.2287457067471,True,2023-09-25 17:33:10.705824
676,12387.080078125,104.47798180891087,True,2023-09-25 17:33:11.859234
704,12387.080078125,111.18986527230983,True,2023-09-25 17:33:11.910924
756,12361.7685546875,123.15922537762359,True,2023-09-25 17:33:13.493182
790,12377.921875,131.44395797290392,True,2023-09-25 17:33:13.556480
941,12414.5458984375,169.91841356758573,True,2023-09-25 17:33:17.714041
