index,magnitude,phase_angle,is_predicted,received_at
13,24796.544921875,-43.116812230134435,True,2023-09-19 20:55:32.005934
29,24801.599609375,-39.19829513725768,True,2023-09-19 20:55:32.043822
42,24792.484375,-37.50177860026407,True,2023-09-19 20:55:32.077452
64,24784.267578125,-32.700100972231745,True,2023-09-19 20:55:33.146225
77,24770.822265625,-30.292431969045566,True,2023-09-19 20:55:33.203897
93,24756.97265625,-26.72085945770149,True,2023-09-19 20:55:33.254227
115,24763.255859375,-22.439131687783682,True,2023-09-19 20:55:33.299348
122,24773.837890625,-20.9034575680074,True,2023-09-19 20:55:34.319328
141,24768.423828125,-16.974164144167663,True,2023-09-19 20:55:34.357111
166,24770.56640625,-11.835005161697717,True,2023-09-19 20:55:34.395554
174,24777.994140625,-10.178662943628469,True,2023-09-19 20:55:35.435947
180,24772.3125,-9.479016784866444,True,2023-09-19 20:55:35.472082
184,24765.533203125,-8.61519166147753,True,2023-09-19 20:55:35.506366
189,24761.701171875,-7.728092668491797,True,2023-09-19 20:55:35.538759
312,24763.822265625,19.42150800869515,True,2023-09-19 20:55:38.356373
328,24765.00390625,23.051521326125147,True,2023-09-19 20:55:38.398722
368,24737.54296875,31.89326780105106,True,2023-09-19 20:55:39.583974
372,24738.60546875,32.5890728321786,True,2023-09-19 20:55:39.628725
397,24715.255859375,38.17347306362146,True,2023-09-19 20:55:39.673075
425,24716.486328125,44.426501003484375,True,2023-09-19 20:55:41.122487
432,24730.013671875,45.47004121054102,True,2023-09-19 20:55:41.162446
490,24735.279296875,58.84962022850355,True,2023-09-19 20:55:42.472303
524,24755.8203125,66.770255929698,True,2023-09-19 20:55:42.520341
538,24762.26171875,69.70426614051453,True,2023-09-19 20:55:43.495991
541,24762.26171875,69.70426614051453,True,2023-09-19 20:55:43.497253
543,24761.7265625,69.77842833452253,True,2023-09-19 20:55:43.541599
573,24755.865234375,77.11213905014861,True,2023-09-19 20:55:43.584251
592,24729.4921875,81.56694552118185,True,2023-09-19 20:55:44.660524
600,24714.884765625,82.6821856390507,True,2023-09-19 20:55:44.698447
622,24699.447265625,87.52481025115725,True,2023-09-19 20:55:44.732591
628,24695.859375,88.52778937982777,True,2023-09-19 20:55:44.765333
641,24691.7734375,91.40162562405648,True,2023-09-19 20:55:44.799098
657,24690.271484375,95.09674430465505,True,2023-09-19 20:55:46.013390
670,24692.98828125,97.67152754626392,True,2023-09-19 20:55:46.062745
681,24692.298828125,100.35708279583206,True,2023-09-19 20:55:46.111031
702,24684.755859375,105.10610649555275,True,2023-09-19 20:55:46.159261
718,24656.353515625,109.01348013479863,True,2023-09-19 20:55:47.262211
734,24674.3515625,112.3015468616211,True,2023-09-19 20:55:47.313052
747,24671.4609375,115.47295395741978,True,2023-09-19 20:55:47.359356
755,24671.31640625,117.27209408669283,True,2023-09-19 20:55:48.294359
771,24673.45703125,121.12642447684439,True,2023-09-19 20:55:48.333374
843,24694.46875,138.91078907545355,True,2023-09-19 20:55:50.136931
847,24687.07421875,139.3880280531407,True,2023-09-19 20:55:50.179481
851,24694.244140625,-59.3518850193096,True,2023-09-19 20:55:50.216002
858,24699.138671875,141.52712035778362,True,2023-09-19 20:55:50.254598
910,24728.71484375,155.66227880739504,True,2023-09-19 20:55:51.506534
927,24740.666015625,159.4434442111574,True,2023-09-19 20:55:51.555859
945,24755.201171875,163.93571426978815,True,2023-09-19 20:55:51.597623
967,24758.5859375,169.44553225058908,True,2023-09-19 20:55:52.648129
