index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-06-09 09:08:37.951493
1,24801.626953125,-44.22088157361573,False,2023-06-09 09:08:37.973160
2,24801.626953125,-44.01461669087051,False,2023-06-09 09:08:37.991493
3,24792.470703125,-43.79116363707896,False,2023-06-09 09:08:38.012553
4,24801.626953125,-43.561980054573766,False,2023-06-09 09:08:38.032090
5,24801.626953125,-43.33279647206857,False,2023-06-09 09:08:38.049846
6,24801.626953125,-43.10361630465797,False,2023-06-09 09:08:38.068285
7,24801.626953125,-42.89162089319911,False,2023-06-09 09:08:38.086452
8,24801.626953125,-42.67389495302662,False,2023-06-09 09:08:38.104486
9,24801.626953125,-42.433253728188724,False,2023-06-09 09:08:38.122564
10,24801.626953125,-42.19261250335084,False,2023-06-09 09:08:38.140855
11,24801.626953125,-41.963428920845644,False,2023-06-09 09:08:38.159189
12,24810.78125,-41.73424533834045,False,2023-06-09 09:08:38.177494
13,24810.78125,-41.50506175583526,False,2023-06-09 09:08:38.195400
14,24801.626953125,-41.29306975947099,False,2023-06-09 09:08:38.213423
15,24801.626953125,-41.063886176965795,False,2023-06-09 09:08:38.231816
16,24801.626953125,-40.84043312317424,False,2023-06-09 09:08:38.249201
17,24801.626953125,-40.622707183001744,False,2023-06-09 09:08:38.267427
18,24801.626953125,-40.40498465792383,False,2023-06-09 09:08:38.285137
19,24801.626953125,-40.18153160413228,False,2023-06-09 09:08:38.303033
20,24801.626953125,-39.96380566395979,False,2023-06-09 09:08:38.320442
21,24801.626953125,-39.734622081454596,False,2023-06-09 09:08:38.338608
22,24801.626953125,-39.511169027663044,False,2023-06-09 09:08:38.356670
23,24801.626953125,-39.28198544515785,False,2023-06-09 09:08:38.374094
24,24801.626953125,-39.06426292007994,False,2023-06-09 09:08:38.391691
25,24801.626953125,-38.823621695242046,False,2023-06-09 09:08:38.411553
26,24801.626953125,-39.06426292007994,False,2023-06-09 09:08:38.429264
27,24801.626953125,-38.83507933757475,False,2023-06-09 09:08:38.447616
28,24801.626953125,-38.611626283783195,False,2023-06-09 09:08:38.465702
29,24801.626953125,-38.393900343610696,False,2023-06-09 09:08:38.483755
30,24801.626953125,-38.18190834724643,False,2023-06-09 09:08:38.501184
31,24792.470703125,-37.96418240707393,False,2023-06-09 09:08:38.519190
32,24792.470703125,-37.740729353282376,False,2023-06-09 09:08:38.537183
33,24792.470703125,-37.51154577077718,False,2023-06-09 09:08:38.554607
34,24792.470703125,-37.31101141674561,False,2023-06-09 09:08:38.572108
35,24792.470703125,-37.10474653400039,False,2023-06-09 09:08:38.590213
36,24792.470703125,-36.88129348020884,False,2023-06-09 09:08:38.608321
37,24792.470703125,-36.66357095513093,False,2023-06-09 09:08:38.625853
38,24792.470703125,-36.474494243432055,False,2023-06-09 09:08:38.644297
39,24792.470703125,-36.23384960349958,False,2023-06-09 09:08:38.662822
40,24792.470703125,-36.02185760713531,False,2023-06-09 09:08:38.681041
41,24792.470703125,-35.81559272439009,False,2023-06-09 09:08:38.699619
42,24792.470703125,-35.603597312931235,False,2023-06-09 09:08:38.717519
43,24783.31640625,-35.38014425913968,False,2023-06-09 09:08:38.735913
44,24783.31640625,-35.17387937639447,False,2023-06-09 09:08:38.753587
45,24783.31640625,-34.944695793889274,False,2023-06-09 09:08:38.772098
46,24783.31640625,-34.72124274009772,False,2023-06-09 09:08:38.789913
47,24783.31640625,-34.51497785735251,False,2023-06-09 09:08:38.808319
48,24783.31640625,-34.302982445893655,False,2023-06-09 09:08:38.825558
49,24783.31640625,-34.07379886338846,False,2023-06-09 09:08:38.843996
50,24783.31640625,-33.85034580959691,False,2023-06-09 09:08:38.861666
51,24783.31640625,-33.621162227091716,False,2023-06-09 09:08:38.878147
52,24792.470703125,-33.403439702013806,False,2023-06-09 09:08:38.896579
53,24783.31640625,-33.185717176935896,False,2023-06-09 09:08:38.914613
54,24783.31640625,-32.962260708049754,False,2023-06-09 09:08:38.932608
55,24783.31640625,-32.744538182971844,False,2023-06-09 09:08:38.949998
56,24783.31640625,-32.51535460046665,False,2023-06-09 09:08:38.968220
57,24783.31640625,-32.280440489247816,False,2023-06-09 09:08:38.985750
58,24783.31640625,-32.062717964169906,False,2023-06-09 09:08:39.003801
59,24783.31640625,-31.833534381664712,False,2023-06-09 09:08:39.021647
60,24783.31640625,-31.621542385300444,False,2023-06-09 09:08:39.038977
61,24774.16015625,-31.403816445127948,False,2023-06-09 09:08:39.056974
62,24774.16015625,-31.180363391336392,False,2023-06-09 09:08:39.075368
63,24774.16015625,-30.962640866258482,False,2023-06-09 09:08:39.093386
64,24783.31640625,-30.73345728375329,False,2023-06-09 09:08:39.111786
65,24774.16015625,-30.515731343580793,False,2023-06-09 09:08:39.129104
66,24774.16015625,-30.303739347216524,False,2023-06-09 09:08:39.147378
67,24774.16015625,-30.080282878330387,False,2023-06-09 09:08:39.165374
68,24774.16015625,-29.862560353252473,False,2023-06-09 09:08:39.183734
69,24774.16015625,-29.644837828174563,False,2023-06-09 09:08:39.201763
70,24774.16015625,-29.432842416715708,False,2023-06-09 09:08:39.220050
