index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-06-06 16:16:20.853700
1,24801.626953125,-44.22088157361573,False,2023-06-06 16:16:20.873343
2,24801.626953125,-44.01461669087051,False,2023-06-06 16:16:20.892859
3,24801.51953125,-43.83126709279069,True,2023-06-06 16:16:21.930669
4,24801.626953125,-43.561980054573766,False,2023-06-06 16:16:20.930157
5,24801.626953125,-43.33279647206857,False,2023-06-06 16:16:20.948185
6,24801.626953125,-43.10361630465797,False,2023-06-06 16:16:20.965855
7,24801.626953125,-42.89162089319911,False,2023-06-06 16:16:20.989985
8,24801.544921875,-42.69680682259742,True,2023-06-06 16:16:21.930710
9,24801.302734375,-42.519167262663736,True,2023-06-06 16:16:21.930806
10,24801.626953125,-42.19261250335084,False,2023-06-06 16:16:21.048679
11,24801.626953125,-41.963428920845644,False,2023-06-06 16:16:21.069156
12,24810.78125,-41.73424533834045,False,2023-06-06 16:16:21.088932
13,24810.78125,-41.50506175583526,False,2023-06-06 16:16:21.108755
14,24801.626953125,-41.29306975947099,False,2023-06-06 16:16:21.129511
15,24801.626953125,-41.063886176965795,False,2023-06-06 16:16:21.147566
16,24801.626953125,-40.84043312317424,False,2023-06-06 16:16:21.165800
17,24801.626953125,-40.622707183001744,False,2023-06-06 16:16:21.185462
18,24801.626953125,-40.40498465792383,False,2023-06-06 16:16:21.206252
19,24801.626953125,-40.18153160413228,False,2023-06-06 16:16:21.224121
20,24801.65625,-39.952344606532506,True,2023-06-06 16:16:21.930909
21,24801.626953125,-39.734622081454596,False,2023-06-06 16:16:21.265121
22,24801.626953125,-39.511169027663044,False,2023-06-06 16:16:21.283321
23,24801.626953125,-39.28198544515785,False,2023-06-06 16:16:21.300951
24,24801.626953125,-39.06426292007994,False,2023-06-06 16:16:21.317862
25,24801.626953125,-38.823621695242046,False,2023-06-06 16:16:21.338279
26,24801.751953125,-38.56005835554959,True,2023-06-06 16:16:21.931065
27,24801.626953125,-38.83507933757475,False,2023-06-06 16:16:21.374550
28,24801.693359375,-39.09863584707803,True,2023-06-06 16:16:21.931234
29,24801.626953125,-38.393900343610696,False,2023-06-06 16:16:21.416987
30,24801.626953125,-38.18190834724643,False,2023-06-06 16:16:21.435051
31,24792.470703125,-37.96418240707393,False,2023-06-06 16:16:21.454312
32,24792.470703125,-37.740729353282376,False,2023-06-06 16:16:21.474060
33,24801.65625,-37.51179507268189,True,2023-06-06 16:16:21.931425
34,24792.470703125,-37.31101141674561,False,2023-06-06 16:16:21.513058
35,24792.470703125,-37.10474653400039,False,2023-06-06 16:16:21.530150
